1463.0 nm, 0.0611092181625
1464.0 nm, 0.0634217670908
1465.0 nm, 0.0638638573619
1466.0 nm, 0.0619293707371
1467.0 nm, 0.0613594639621
1468.0 nm, 0.0642377894724
1469.0 nm, 0.0616565585208
1470.0 nm, 0.0619196737622
1471.0 nm, 0.0640288256501
1472.0 nm, 0.0644585852002
1473.0 nm, 0.0645820520322
1474.0 nm, 0.0617963066933
1475.0 nm, 0.0647111654566
1476.0 nm, 0.0618186935365
1477.0 nm, 0.0637362204317
1478.0 nm, 0.0643768792084
1479.0 nm, 0.06387852254
1480.0 nm, 0.0640269501036
1481.0 nm, 0.0647871849508
1482.0 nm, 0.0648202664
1483.0 nm, 0.0620445971358
1484.0 nm, 0.063661497858
1485.0 nm, 0.0617621677551
1486.0 nm, 0.0643284342394
1487.0 nm, 0.0624600706076
1488.0 nm, 0.061988729791
1489.0 nm, 0.0614841279515
1490.0 nm, 0.0617942715257
1491.0 nm, 0.0641791686656
1492.0 nm, 0.0643294917284
1493.0 nm, 0.0624872859856
1494.0 nm, 0.0624134014221
1495.0 nm, 0.0612908269384
1496.0 nm, 0.0629808540245
1497.0 nm, 0.0631533045463
1498.0 nm, 0.0621042155738
1499.0 nm, 0.0614013046128
1500.0 nm, 0.0627367935381
1501.0 nm, 0.0627092190129
1502.0 nm, 0.0625643629688
1503.0 nm, 0.0618089965616
1504.0 nm, 0.0628703763501
1505.0 nm, 0.061744010868
1506.0 nm, 0.06118495832
1507.0 nm, 0.0622380577698
1508.0 nm, 0.0630455603813
1509.0 nm, 0.0615680087792
1510.0 nm, 0.0624446272773
1511.0 nm, 0.0610336775313
1512.0 nm, 0.0629511445686
1513.0 nm, 0.0635128308629
1514.0 nm, 0.0615373615501
1515.0 nm, 0.0619925207894
1516.0 nm, 0.0642194729643
1517.0 nm, 0.061605719237
1518.0 nm, 0.0622911916053
1519.0 nm, 0.0616617062975
1520.0 nm, 0.0633770931676
1521.0 nm, 0.0648256935135
1522.0 nm, 0.0626044278361
1523.0 nm, 0.0623956435875
1524.0 nm, 0.0649400220441
1525.0 nm, 0.0626360527438
1526.0 nm, 0.0625007540062
1527.0 nm, 0.062250967117
1528.0 nm, 0.0648984208249
1529.0 nm, 0.064611502104
1530.0 nm, 0.0652497266607
1531.0 nm, 0.0646101852309
1532.0 nm, 0.0646022440868
1533.0 nm, 0.065530799263
1534.0 nm, 0.0625666375679
1535.0 nm, 0.0641001163727
1536.0 nm, 0.0629271216103
1537.0 nm, 0.0625133441114
1538.0 nm, 0.0637290574399
1539.0 nm, 0.0639822562277
1540.0 nm, 0.0637871395259
1541.0 nm, 0.0634435553553
1542.0 nm, 0.0629542172726
1543.0 nm, 0.0642020543243
1544.0 nm, 0.0639440270018
1545.0 nm, 0.0627686379246
1546.0 nm, 0.0633175744927
1547.0 nm, 0.0647438279007
1548.0 nm, 0.06296636842
1549.0 nm, 0.0626342370551
1550.0 nm, 0.0619958927827
1551.0 nm, 0.0617378854127
1552.0 nm, 0.0628180805248
1553.0 nm, 0.0643559489067
1554.0 nm, 0.0619487846394
1555.0 nm, 0.0629214151601
1556.0 nm, 0.0618876897073
1557.0 nm, 0.0639966021638
1558.0 nm, 0.0613487094982
1559.0 nm, 0.061110674704
1560.0 nm, 0.0618169975635
1561.0 nm, 0.0618562443732
1562.0 nm, 0.0612740866876
1563.0 nm, 0.0611159421965
1564.0 nm, 0.0631305386033
1565.0 nm, 0.0635249221525
1566.0 nm, 0.0612833646574
1567.0 nm, 0.0640794255025
1568.0 nm, 0.0619166808688
1569.0 nm, 0.0614671881745
1570.0 nm, 0.0613472729093
1571.0 nm, 0.0631930701243
1572.0 nm, 0.0642147441927
1573.0 nm, 0.0644459352371
1574.0 nm, 0.0629498875533
1575.0 nm, 0.0616611675767
1576.0 nm, 0.0625092338711
1577.0 nm, 0.0632469621594
