1463.0 nm, 0.0501631148346
1464.0 nm, 0.0518976814575
1465.0 nm, 0.0542830332598
1466.0 nm, 0.0558057048828
1467.0 nm, 0.0561517142618
1468.0 nm, 0.0594653021527
1469.0 nm, 0.0595018333082
1470.0 nm, 0.0616988181129
1471.0 nm, 0.0636709841974
1472.0 nm, 0.0640482901089
1473.0 nm, 0.0642447115947
1474.0 nm, 0.0621065309092
1475.0 nm, 0.0642567536108
1476.0 nm, 0.0620559322007
1477.0 nm, 0.0625458738558
1478.0 nm, 0.0633574707864
1479.0 nm, 0.0647556632317
1480.0 nm, 0.0646319624957
1481.0 nm, 0.0643453926985
1482.0 nm, 0.0639957850125
1483.0 nm, 0.0617310122363
1484.0 nm, 0.0646484765797
1485.0 nm, 0.0623350273692
1486.0 nm, 0.0628525957604
1487.0 nm, 0.0642262434633
1488.0 nm, 0.0626123829589
1489.0 nm, 0.0615070116741
1490.0 nm, 0.0627158362682
1491.0 nm, 0.0644644227845
1492.0 nm, 0.0617095256575
1493.0 nm, 0.0621025910412
1494.0 nm, 0.0636157148388
1495.0 nm, 0.0614601224784
1496.0 nm, 0.0617613794047
1497.0 nm, 0.0642021435446
1498.0 nm, 0.0635068283244
1499.0 nm, 0.0623379822703
1500.0 nm, 0.0638184909505
1501.0 nm, 0.0638013016875
1502.0 nm, 0.0614563653058
1503.0 nm, 0.0631295303562
1504.0 nm, 0.0615508029896
1505.0 nm, 0.0629868769485
1506.0 nm, 0.060880739464
1507.0 nm, 0.0610620528268
1508.0 nm, 0.061826236305
1509.0 nm, 0.06143130425
1510.0 nm, 0.0616330239052
1511.0 nm, 0.0617805386017
1512.0 nm, 0.0641724594985
1513.0 nm, 0.0623070749586
1514.0 nm, 0.0622388421633
1515.0 nm, 0.0614294058055
1516.0 nm, 0.0642588744672
1517.0 nm, 0.0638722351989
1518.0 nm, 0.0626352596121
1519.0 nm, 0.0633931996704
1520.0 nm, 0.0641975205543
1521.0 nm, 0.0627242323177
1522.0 nm, 0.061810707188
1523.0 nm, 0.063711344015
1524.0 nm, 0.0636520315257
1525.0 nm, 0.0636591566499
1526.0 nm, 0.0619903683482
1527.0 nm, 0.0631104267621
1528.0 nm, 0.0641833735685
1529.0 nm, 0.0633645085346
1530.0 nm, 0.0640164375466
1531.0 nm, 0.0631345187375
1532.0 nm, 0.0633201373594
1533.0 nm, 0.0646037717867
1534.0 nm, 0.0626706389917
1535.0 nm, 0.065305108015
1536.0 nm, 0.0642765641569
1537.0 nm, 0.0625463981125
1538.0 nm, 0.062868339346
1539.0 nm, 0.062895600691
1540.0 nm, 0.0626051942884
1541.0 nm, 0.0625891885745
1542.0 nm, 0.0624158264373
1543.0 nm, 0.0653220986959
1544.0 nm, 0.0627086873141
1545.0 nm, 0.0643714387213
1546.0 nm, 0.0623748311571
1547.0 nm, 0.0648539692941
1548.0 nm, 0.0644919542011
1549.0 nm, 0.0631280767355
1550.0 nm, 0.062586360766
1551.0 nm, 0.0625757167676
1552.0 nm, 0.0639920516698
1553.0 nm, 0.0636116637648
1554.0 nm, 0.0611987169996
1555.0 nm, 0.0640008448834
1556.0 nm, 0.0611109834461
1557.0 nm, 0.0643917894107
1558.0 nm, 0.062317297963
1559.0 nm, 0.0613137198414
1560.0 nm, 0.0611466567271
1561.0 nm, 0.0612720652688
1562.0 nm, 0.0611284666105
1563.0 nm, 0.0616811284231
1564.0 nm, 0.0641364367131
1565.0 nm, 0.0619449089433
1566.0 nm, 0.0620128796103
1567.0 nm, 0.0633000170252
1568.0 nm, 0.0636002810412
1569.0 nm, 0.0613038383982
1570.0 nm, 0.0614204934427
1571.0 nm, 0.0619466961818
1572.0 nm, 0.0629307020557
1573.0 nm, 0.0626579217966
1574.0 nm, 0.0617748988712
1575.0 nm, 0.0615725119803
1576.0 nm, 0.0647768956254
1577.0 nm, 0.062223305103
