1463.0 nm, 0.0613498118259
1464.0 nm, 0.0636433650888
1465.0 nm, 0.0621749916375
1466.0 nm, 0.0627736997685
1467.0 nm, 0.0614516688207
1468.0 nm, 0.0632785135846
1469.0 nm, 0.0614941699391
1470.0 nm, 0.0622997067988
1471.0 nm, 0.0637651664619
1472.0 nm, 0.062877264846
1473.0 nm, 0.0633847914995
1474.0 nm, 0.0616617630018
1475.0 nm, 0.0646699228356
1476.0 nm, 0.0618099391824
1477.0 nm, 0.0639500664221
1478.0 nm, 0.0645544011786
1479.0 nm, 0.0636892572539
1480.0 nm, 0.0645998914419
1481.0 nm, 0.0647000403539
1482.0 nm, 0.0647994105812
1483.0 nm, 0.0619783109299
1484.0 nm, 0.0647719054247
1485.0 nm, 0.0618469392696
1486.0 nm, 0.0642351404132
1487.0 nm, 0.0622551961713
1488.0 nm, 0.0617331508142
1489.0 nm, 0.0615253675686
1490.0 nm, 0.0615506120272
1491.0 nm, 0.0637846335817
1492.0 nm, 0.0642583753627
1493.0 nm, 0.0627366996813
1494.0 nm, 0.0623204800996
1495.0 nm, 0.061172070742
1496.0 nm, 0.0630017288187
1497.0 nm, 0.0627650337603
1498.0 nm, 0.0616893435149
1499.0 nm, 0.0611859865928
1500.0 nm, 0.0635792617471
1501.0 nm, 0.0622783055264
1502.0 nm, 0.0610450195263
1503.0 nm, 0.0633339509182
1504.0 nm, 0.0628883171463
1505.0 nm, 0.0614928386393
1506.0 nm, 0.0612678489716
1507.0 nm, 0.0613878166676
1508.0 nm, 0.0631314928718
1509.0 nm, 0.0634205858812
1510.0 nm, 0.0629025846613
1511.0 nm, 0.0610954079681
1512.0 nm, 0.0623662717893
1513.0 nm, 0.0639035714042
1514.0 nm, 0.0616983109494
1515.0 nm, 0.0623728780506
1516.0 nm, 0.0642341858963
1517.0 nm, 0.0623655684611
1518.0 nm, 0.061851862567
1519.0 nm, 0.0621173187251
1520.0 nm, 0.0627998736251
1521.0 nm, 0.0647977527361
1522.0 nm, 0.0635526357509
1523.0 nm, 0.0623874469919
1524.0 nm, 0.0648261119339
1525.0 nm, 0.0642049475383
1526.0 nm, 0.0624936495502
1527.0 nm, 0.0621939312612
1528.0 nm, 0.0650573310799
1529.0 nm, 0.0640860850723
1530.0 nm, 0.0652132187519
1531.0 nm, 0.0644663595592
1532.0 nm, 0.0625615207216
1533.0 nm, 0.0655452650193
1534.0 nm, 0.0625487603385
1535.0 nm, 0.0655587287305
1536.0 nm, 0.0629162242046
1537.0 nm, 0.0625892770667
1538.0 nm, 0.063937130207
1539.0 nm, 0.064095027388
1540.0 nm, 0.0638492141818
1541.0 nm, 0.0635208101498
1542.0 nm, 0.0637226402246
1543.0 nm, 0.063157917917
1544.0 nm, 0.0644037884682
1545.0 nm, 0.0625486347442
1546.0 nm, 0.0636182462245
1547.0 nm, 0.0617991883085
1548.0 nm, 0.0628036414547
1549.0 nm, 0.0617238317156
1550.0 nm, 0.0615406900758
1551.0 nm, 0.0615621164671
1552.0 nm, 0.0626600871452
1553.0 nm, 0.0643182084975
1554.0 nm, 0.0616272748011
1555.0 nm, 0.0627307213916
1556.0 nm, 0.0619409591787
1557.0 nm, 0.0620058160864
1558.0 nm, 0.0611555676482
1559.0 nm, 0.0612227606102
1560.0 nm, 0.0620167176735
1561.0 nm, 0.0618651504462
1562.0 nm, 0.061325722835
1563.0 nm, 0.0631559837645
1564.0 nm, 0.0631774603935
1565.0 nm, 0.0635233973928
1566.0 nm, 0.0611953056915
1567.0 nm, 0.0641613914276
1568.0 nm, 0.0617163714129
1569.0 nm, 0.0616050948439
1570.0 nm, 0.0620281467567
1571.0 nm, 0.0633048883921
1572.0 nm, 0.0643321494672
1573.0 nm, 0.064189449199
1574.0 nm, 0.0630429739939
1575.0 nm, 0.0615542542626
1576.0 nm, 0.061498641097
1577.0 nm, 0.0634362600525
